standing,discipline,min_outdoors,min_zoom,undergrad,masters,phd,civil,mechanical,electrical,happiness
undergrad,electrical,124,391,1,0,0,0,0,1,53.358320559587355
undergrad,mechanical,15,300,1,0,0,0,1,0,39.49979976886968
undergrad,civil,66,11,1,0,0,1,0,0,43.585214904617516
undergrad,electrical,65,98,1,0,0,0,0,1,65.87005669824379
undergrad,mechanical,96,146,1,0,0,0,1,0,46.451236286438416
undergrad,civil,189,263,1,0,0,1,0,0,60.83091776027148
undergrad,electrical,239,233,1,0,0,0,0,1,42.52780329303027
undergrad,mechanical,73,65,1,0,0,0,1,0,48.06217296269226
undergrad,civil,8,7,1,0,0,1,0,0,42.6238031177583
undergrad,electrical,207,135,1,0,0,0,0,1,50.12837430780241
undergrad,mechanical,107,294,1,0,0,0,1,0,57.297656354981484
undergrad,civil,207,131,1,0,0,1,0,0,58.66710396056606
undergrad,electrical,167,386,1,0,0,0,0,1,24.72502304106314
undergrad,mechanical,16,93,1,0,0,0,1,0,63.5815192020291
undergrad,civil,281,193,1,0,0,1,0,0,54.469815508774175
undergrad,electrical,29,176,1,0,0,0,0,1,31.66302642347032
undergrad,mechanical,284,255,1,0,0,0,1,0,37.99750342219227
undergrad,civil,68,361,1,0,0,1,0,0,32.92946728093883
undergrad,electrical,197,154,1,0,0,0,0,1,30.556141825261985
undergrad,mechanical,255,327,1,0,0,0,1,0,31.347956149093697
undergrad,civil,187,57,1,0,0,1,0,0,56.540537573302664
undergrad,electrical,57,180,1,0,0,0,0,1,61.286761975987915
undergrad,mechanical,90,327,1,0,0,0,1,0,57.43815243150015
undergrad,civil,25,152,1,0,0,1,0,0,74.62199918747264
undergrad,electrical,143,179,1,0,0,0,0,1,54.23679182723484
undergrad,mechanical,192,154,1,0,0,0,1,0,51.92707926923877
undergrad,civil,241,305,1,0,0,1,0,0,29.51173868212545
undergrad,electrical,27,387,1,0,0,0,0,1,32.99347161412555
undergrad,mechanical,89,117,1,0,0,0,1,0,58.92503133245012
undergrad,civil,115,19,1,0,0,1,0,0,52.5385225781438
undergrad,electrical,60,174,1,0,0,0,0,1,12.02176091472333
undergrad,mechanical,189,113,1,0,0,0,1,0,48.33275893836892
undergrad,civil,260,339,1,0,0,1,0,0,23.46414679339894
undergrad,electrical,282,328,1,0,0,0,0,1,26.81211810396527
undergrad,mechanical,94,211,1,0,0,0,1,0,41.67678329695889
undergrad,civil,94,296,1,0,0,1,0,0,55.77770805732351
undergrad,electrical,60,304,1,0,0,0,0,1,39.89696134798973
undergrad,mechanical,139,342,1,0,0,0,1,0,65.00742042371695
undergrad,civil,196,147,1,0,0,1,0,0,63.63731439483661
undergrad,electrical,131,271,1,0,0,0,0,1,43.58163590909977
undergrad,mechanical,7,371,1,0,0,0,1,0,46.44327156345287
undergrad,civil,4,148,1,0,0,1,0,0,58.83317061369303
undergrad,electrical,209,71,1,0,0,0,0,1,52.637926811368494
undergrad,mechanical,40,164,1,0,0,0,1,0,30.104815055714354
undergrad,civil,65,333,1,0,0,1,0,0,46.16437820984817
undergrad,electrical,127,392,1,0,0,0,0,1,26.625466454076793
undergrad,mechanical,44,215,1,0,0,0,1,0,25.580054560938073
undergrad,civil,287,202,1,0,0,1,0,0,52.50194700002882
undergrad,electrical,248,22,1,0,0,0,0,1,56.519393612322354
undergrad,mechanical,217,149,1,0,0,0,1,0,76.28147100250368
undergrad,civil,33,165,1,0,0,1,0,0,41.703914058599366
undergrad,electrical,244,177,1,0,0,0,0,1,33.774372490884545
undergrad,mechanical,41,127,1,0,0,0,1,0,46.05247391193208
undergrad,civil,162,349,1,0,0,1,0,0,48.352761172044005
undergrad,electrical,78,145,1,0,0,0,0,1,34.90549291785152
undergrad,mechanical,248,17,1,0,0,0,1,0,70.71348558991951
undergrad,civil,13,301,1,0,0,1,0,0,46.837123034973146
undergrad,electrical,261,28,1,0,0,0,0,1,40.4833564038569
undergrad,mechanical,87,71,1,0,0,0,1,0,74.93547143288035
undergrad,civil,261,335,1,0,0,1,0,0,42.16761642359871
undergrad,electrical,29,312,1,0,0,0,0,1,45.10932468794716
undergrad,mechanical,48,195,1,0,0,0,1,0,50.60359287427055
undergrad,civil,244,164,1,0,0,1,0,0,71.00137719152154
undergrad,electrical,255,131,1,0,0,0,0,1,30.69156665014033
undergrad,mechanical,30,392,1,0,0,0,1,0,52.2589363020425
undergrad,civil,197,206,1,0,0,1,0,0,63.40184049911095
undergrad,electrical,57,149,1,0,0,0,0,1,21.318494417094968
undergrad,mechanical,152,303,1,0,0,0,1,0,46.11477586359011
undergrad,civil,71,99,1,0,0,1,0,0,86.09441413232881
undergrad,electrical,105,131,1,0,0,0,0,1,36.328251158058826
undergrad,mechanical,186,29,1,0,0,0,1,0,77.45035028557174
undergrad,civil,23,113,1,0,0,1,0,0,58.851427928855585
undergrad,electrical,31,271,1,0,0,0,0,1,55.536096948152974
undergrad,mechanical,35,267,1,0,0,0,1,0,57.14612456458306
undergrad,civil,103,32,1,0,0,1,0,0,44.33615865786112
undergrad,electrical,189,279,1,0,0,0,0,1,58.40015064560339
undergrad,mechanical,212,329,1,0,0,0,1,0,55.99116162481948
undergrad,civil,42,232,1,0,0,1,0,0,58.68685277754922
undergrad,electrical,120,88,1,0,0,0,0,1,26.447127249353443
undergrad,mechanical,291,223,1,0,0,0,1,0,44.89512124384953
undergrad,civil,128,36,1,0,0,1,0,0,62.74742148843219
undergrad,electrical,92,281,1,0,0,0,0,1,70.54419451494374
undergrad,mechanical,119,333,1,0,0,0,1,0,32.65807095076702
undergrad,civil,254,159,1,0,0,1,0,0,33.56697294276835
undergrad,electrical,231,107,1,0,0,0,0,1,45.859987671440024
undergrad,mechanical,20,231,1,0,0,0,1,0,63.783334737244544
undergrad,civil,45,167,1,0,0,1,0,0,71.09908176470644
undergrad,electrical,133,122,1,0,0,0,0,1,45.47539343227449
undergrad,mechanical,81,301,1,0,0,0,1,0,74.83211006490997
undergrad,civil,270,124,1,0,0,1,0,0,68.81185897403677
undergrad,electrical,195,329,1,0,0,0,0,1,45.24057215622159
undergrad,mechanical,264,4,1,0,0,0,1,0,66.87003865851065
undergrad,civil,175,269,1,0,0,1,0,0,45.31136226798888
undergrad,electrical,113,159,1,0,0,0,0,1,50.814338022662696
undergrad,mechanical,27,158,1,0,0,0,1,0,67.34808544385515
undergrad,civil,288,106,1,0,0,1,0,0,74.72615456127578
undergrad,electrical,216,171,1,0,0,0,0,1,64.20614751661728
undergrad,mechanical,271,248,1,0,0,0,1,0,35.02496808863652
undergrad,civil,238,214,1,0,0,1,0,0,41.24454160964375
undergrad,electrical,203,390,1,0,0,0,0,1,62.18640270880771
undergrad,mechanical,276,169,1,0,0,0,1,0,69.5185919446849
undergrad,civil,216,141,1,0,0,1,0,0,39.82441208012696
undergrad,electrical,239,242,1,0,0,0,0,1,46.69352021095702
undergrad,mechanical,13,268,1,0,0,0,1,0,53.49584511953341
undergrad,civil,242,99,1,0,0,1,0,0,33.106020611004084
undergrad,electrical,139,82,1,0,0,0,0,1,59.93143470867185
undergrad,mechanical,229,311,1,0,0,0,1,0,73.2161134691112
undergrad,civil,197,299,1,0,0,1,0,0,40.11201532299356
undergrad,electrical,50,30,1,0,0,0,0,1,43.91438636771992
undergrad,mechanical,250,238,1,0,0,0,1,0,88.15020093741941
undergrad,civil,99,240,1,0,0,1,0,0,49.361145834446255
undergrad,electrical,258,141,1,0,0,0,0,1,34.32545468225878
undergrad,mechanical,46,114,1,0,0,0,1,0,48.79449024591779
undergrad,civil,163,195,1,0,0,1,0,0,61.611147882703065
undergrad,electrical,215,154,1,0,0,0,0,1,29.362997519777505
undergrad,mechanical,246,337,1,0,0,0,1,0,43.810963554824156
undergrad,civil,215,341,1,0,0,1,0,0,29.881429805716504
undergrad,electrical,118,323,1,0,0,0,0,1,69.92807342198707
undergrad,mechanical,131,304,1,0,0,0,1,0,50.38847046346521
undergrad,civil,285,227,1,0,0,1,0,0,50.803208788715345
undergrad,electrical,278,27,1,0,0,0,0,1,33.0542937305555
undergrad,mechanical,296,13,1,0,0,0,1,0,102.07526338832531
undergrad,civil,281,108,1,0,0,1,0,0,60.344854472612134
undergrad,electrical,110,307,1,0,0,0,0,1,41.494372857945024
undergrad,mechanical,270,185,1,0,0,0,1,0,71.76280975181118
undergrad,civil,46,106,1,0,0,1,0,0,43.84776048929062
undergrad,electrical,194,160,1,0,0,0,0,1,47.55853481367224
undergrad,mechanical,211,224,1,0,0,0,1,0,62.40010164989773
undergrad,civil,241,264,1,0,0,1,0,0,34.399643368085336
undergrad,electrical,20,335,1,0,0,0,0,1,45.84857857865042
undergrad,mechanical,240,297,1,0,0,0,1,0,30.79315511408535
undergrad,civil,78,386,1,0,0,1,0,0,62.36231934026002
undergrad,electrical,12,327,1,0,0,0,0,1,32.42980809733977
undergrad,mechanical,287,167,1,0,0,0,1,0,33.104868762600184
undergrad,civil,78,181,1,0,0,1,0,0,28.099663362365582
undergrad,electrical,128,174,1,0,0,0,0,1,47.97357715788826
undergrad,mechanical,64,322,1,0,0,0,1,0,68.25936795859
undergrad,civil,102,36,1,0,0,1,0,0,77.0555160169137
undergrad,electrical,141,84,1,0,0,0,0,1,32.43775092259619
undergrad,mechanical,7,111,1,0,0,0,1,0,62.653915337603536
undergrad,civil,89,10,1,0,0,1,0,0,64.94536588504612
undergrad,electrical,158,10,1,0,0,0,0,1,44.482364356635784
undergrad,mechanical,19,195,1,0,0,0,1,0,48.57750183240616
undergrad,civil,237,363,1,0,0,1,0,0,59.37176567486161
undergrad,electrical,95,345,1,0,0,0,0,1,39.78713457329942
undergrad,mechanical,164,363,1,0,0,0,1,0,34.615148012199
undergrad,civil,265,263,1,0,0,1,0,0,64.88379131184932
undergrad,electrical,192,29,1,0,0,0,0,1,56.44354416553152
undergrad,mechanical,2,188,1,0,0,0,1,0,64.50606603869852
undergrad,civil,242,171,1,0,0,1,0,0,75.95914767676547
undergrad,electrical,28,334,1,0,0,0,0,1,7.421457125901448
undergrad,mechanical,293,5,1,0,0,0,1,0,61.586820628295854
undergrad,civil,271,33,1,0,0,1,0,0,66.09673075741264
undergrad,electrical,251,124,1,0,0,0,0,1,52.29270842656166
undergrad,mechanical,212,328,1,0,0,0,1,0,9.343236736397479
undergrad,civil,91,56,1,0,0,1,0,0,58.80769514676062
undergrad,electrical,99,62,1,0,0,0,0,1,79.25905764480889
undergrad,mechanical,86,235,1,0,0,0,1,0,31.910974589675988
undergrad,civil,42,306,1,0,0,1,0,0,46.05742307259233
undergrad,electrical,54,31,1,0,0,0,0,1,80.82442083462121
undergrad,mechanical,131,282,1,0,0,0,1,0,35.68532197584882
undergrad,civil,198,288,1,0,0,1,0,0,38.1314812861567
undergrad,electrical,269,25,1,0,0,0,0,1,76.74710969279579
undergrad,mechanical,46,346,1,0,0,0,1,0,50.682898751162455
undergrad,civil,191,397,1,0,0,1,0,0,39.885074315472444
undergrad,electrical,71,205,1,0,0,0,0,1,36.401729491927675
undergrad,mechanical,151,315,1,0,0,0,1,0,31.10006754652323
undergrad,civil,252,20,1,0,0,1,0,0,81.42152623032564
undergrad,electrical,174,249,1,0,0,0,0,1,37.1213792147805
undergrad,mechanical,220,354,1,0,0,0,1,0,51.511268834049716
undergrad,civil,143,295,1,0,0,1,0,0,53.457514637454395
undergrad,electrical,242,377,1,0,0,0,0,1,29.53757032443339
undergrad,mechanical,6,214,1,0,0,0,1,0,25.544800689709845
undergrad,civil,184,391,1,0,0,1,0,0,42.56942645678739
undergrad,electrical,116,94,1,0,0,0,0,1,31.951071841404442
undergrad,mechanical,10,185,1,0,0,0,1,0,80.67482469066552
undergrad,civil,88,44,1,0,0,1,0,0,88.27553576209587
undergrad,electrical,58,217,1,0,0,0,0,1,25.437862592202855
undergrad,mechanical,34,156,1,0,0,0,1,0,25.850260671738617
undergrad,civil,44,177,1,0,0,1,0,0,58.24037740237043
undergrad,electrical,215,186,1,0,0,0,0,1,27.663621612565613
undergrad,mechanical,279,240,1,0,0,0,1,0,61.27842428367999
undergrad,civil,188,17,1,0,0,1,0,0,54.03795938365991
undergrad,electrical,231,128,1,0,0,0,0,1,70.98265846945093
undergrad,mechanical,66,314,1,0,0,0,1,0,53.69614055785212
undergrad,civil,213,393,1,0,0,1,0,0,46.53260191163027
undergrad,electrical,104,259,1,0,0,0,0,1,30.899438430320295
undergrad,mechanical,219,276,1,0,0,0,1,0,30.606797803123037
undergrad,civil,127,362,1,0,0,1,0,0,8.827324226377783
undergrad,electrical,161,389,1,0,0,0,0,1,22.608003922247264
undergrad,mechanical,4,77,1,0,0,0,1,0,54.8236490166295
undergrad,civil,53,220,1,0,0,1,0,0,24.226055812544693
undergrad,electrical,63,61,1,0,0,0,0,1,37.61470133918507
undergrad,mechanical,14,10,1,0,0,0,1,0,52.50902666243367
undergrad,civil,43,365,1,0,0,1,0,0,67.46337596984662
undergrad,electrical,196,285,1,0,0,0,0,1,39.65648261036255
undergrad,mechanical,5,11,1,0,0,0,1,0,53.34046108691758
undergrad,civil,18,204,1,0,0,1,0,0,48.665378925561384
undergrad,electrical,53,138,1,0,0,0,0,1,66.06070873879207
undergrad,mechanical,20,140,1,0,0,0,1,0,62.31316762951529
undergrad,civil,120,50,1,0,0,1,0,0,75.48096913178487
undergrad,electrical,190,113,1,0,0,0,0,1,57.625176423572185
undergrad,mechanical,88,363,1,0,0,0,1,0,13.104462803638754
undergrad,civil,283,176,1,0,0,1,0,0,81.95873522458007
undergrad,electrical,42,119,1,0,0,0,0,1,23.243052966253728
undergrad,mechanical,246,125,1,0,0,0,1,0,53.190837366364335
undergrad,civil,70,392,1,0,0,1,0,0,48.83647242802709
undergrad,electrical,7,257,1,0,0,0,0,1,38.157560582569914
undergrad,mechanical,274,23,1,0,0,0,1,0,92.53177815943161
undergrad,civil,243,171,1,0,0,1,0,0,51.01904916488262
undergrad,electrical,255,144,1,0,0,0,0,1,69.64870665381656
undergrad,mechanical,0,136,1,0,0,0,1,0,52.13868900457704
undergrad,civil,5,219,1,0,0,1,0,0,42.08281914845602
undergrad,electrical,110,383,1,0,0,0,0,1,45.26150738569564
undergrad,mechanical,283,272,1,0,0,0,1,0,34.78152967700396
undergrad,civil,160,295,1,0,0,1,0,0,53.03627478439089
undergrad,electrical,184,309,1,0,0,0,0,1,52.19107555194388
undergrad,mechanical,197,189,1,0,0,0,1,0,66.79144422647869
undergrad,civil,40,223,1,0,0,1,0,0,40.787169480044874
undergrad,electrical,41,183,1,0,0,0,0,1,46.40013317261141
undergrad,mechanical,120,147,1,0,0,0,1,0,61.45529916968555
undergrad,civil,66,394,1,0,0,1,0,0,45.50922718839276
undergrad,electrical,192,181,1,0,0,0,0,1,21.999750898078815
undergrad,mechanical,61,41,1,0,0,0,1,0,63.79501379911413
undergrad,civil,11,60,1,0,0,1,0,0,41.474483849373065
undergrad,electrical,28,343,1,0,0,0,0,1,78.5074439225633
undergrad,mechanical,233,41,1,0,0,0,1,0,59.09491078417679
undergrad,civil,279,49,1,0,0,1,0,0,70.93424693072701
undergrad,electrical,127,241,1,0,0,0,0,1,25.141911629146776
undergrad,mechanical,23,286,1,0,0,0,1,0,66.29170084293662
undergrad,civil,27,373,1,0,0,1,0,0,45.751756667548904
undergrad,electrical,31,140,1,0,0,0,0,1,66.86154772724701
undergrad,mechanical,77,144,1,0,0,0,1,0,66.46695354161929
undergrad,civil,170,242,1,0,0,1,0,0,79.73465139134161
undergrad,electrical,263,361,1,0,0,0,0,1,34.348539961310934
undergrad,mechanical,177,85,1,0,0,0,1,0,56.88334254672669
undergrad,civil,34,230,1,0,0,1,0,0,32.98717371394441
undergrad,electrical,98,167,1,0,0,0,0,1,31.955830662783548
undergrad,mechanical,147,337,1,0,0,0,1,0,37.93009642198837
undergrad,civil,25,395,1,0,0,1,0,0,25.082108087289946
undergrad,electrical,95,342,1,0,0,0,0,1,57.44672735241198
undergrad,mechanical,185,314,1,0,0,0,1,0,30.29515776258495
undergrad,civil,266,109,1,0,0,1,0,0,61.148751809244175
undergrad,electrical,74,144,1,0,0,0,0,1,39.376794045249135
undergrad,mechanical,14,321,1,0,0,0,1,0,55.763639376226436
undergrad,civil,48,399,1,0,0,1,0,0,55.31327005064178
undergrad,electrical,210,321,1,0,0,0,0,1,65.13225281190603
undergrad,mechanical,272,134,1,0,0,0,1,0,54.599177930272205
undergrad,civil,252,67,1,0,0,1,0,0,63.8269620751616
undergrad,electrical,114,217,1,0,0,0,0,1,46.525391439215674
undergrad,mechanical,196,99,1,0,0,0,1,0,79.2490285421447
undergrad,civil,74,51,1,0,0,1,0,0,63.471336393218074
undergrad,electrical,148,63,1,0,0,0,0,1,61.134039746869455
undergrad,mechanical,28,299,1,0,0,0,1,0,31.004475890536256
undergrad,civil,210,196,1,0,0,1,0,0,58.32294581073971
undergrad,electrical,89,142,1,0,0,0,0,1,67.1239347392225
undergrad,mechanical,290,90,1,0,0,0,1,0,66.77659019505651
undergrad,civil,259,270,1,0,0,1,0,0,86.89907245380988
undergrad,electrical,1,396,1,0,0,0,0,1,26.343084714345796
undergrad,mechanical,117,285,1,0,0,0,1,0,58.32398054139183
undergrad,civil,21,330,1,0,0,1,0,0,37.73828386478131
undergrad,electrical,261,245,1,0,0,0,0,1,45.789827244374
undergrad,mechanical,80,73,1,0,0,0,1,0,56.920192600107406
undergrad,civil,209,121,1,0,0,1,0,0,73.40625378013672
undergrad,electrical,154,154,1,0,0,0,0,1,48.61595037921046
undergrad,mechanical,138,134,1,0,0,0,1,0,58.73621184653252
undergrad,civil,268,238,1,0,0,1,0,0,74.46155785133602
undergrad,electrical,8,250,1,0,0,0,0,1,55.16374722511517
undergrad,mechanical,134,175,1,0,0,0,1,0,21.041356398266274
undergrad,civil,207,310,1,0,0,1,0,0,91.43142327643163
undergrad,electrical,159,125,1,0,0,0,0,1,72.27030749254484
undergrad,mechanical,253,346,1,0,0,0,1,0,50.482200649924614
undergrad,civil,256,303,1,0,0,1,0,0,27.184808629192297
undergrad,electrical,220,95,1,0,0,0,0,1,60.69297068934128
undergrad,mechanical,27,94,1,0,0,0,1,0,26.559839302529063
undergrad,civil,104,367,1,0,0,1,0,0,46.03996623471988
undergrad,electrical,290,33,1,0,0,0,0,1,72.69927774739512
undergrad,mechanical,243,147,1,0,0,0,1,0,56.15565889073464
undergrad,civil,147,328,1,0,0,1,0,0,49.4126444166603
undergrad,electrical,100,88,1,0,0,0,0,1,59.62182341279288
undergrad,mechanical,148,221,1,0,0,0,1,0,48.05383515966213
undergrad,civil,222,69,1,0,0,1,0,0,48.70238064148158
undergrad,electrical,49,86,1,0,0,0,0,1,64.10923321464966
undergrad,mechanical,165,144,1,0,0,0,1,0,48.479132643977124
undergrad,civil,25,131,1,0,0,1,0,0,77.26550961646626
undergrad,electrical,151,248,1,0,0,0,0,1,12.611268833202338
undergrad,mechanical,243,386,1,0,0,0,1,0,48.5904332361998
undergrad,civil,283,224,1,0,0,1,0,0,50.55053781795595
undergrad,electrical,174,50,1,0,0,0,0,1,35.596179951057984
undergrad,mechanical,65,76,1,0,0,0,1,0,28.19221683709472
undergrad,civil,57,6,1,0,0,1,0,0,87.16419397923073
undergrad,electrical,46,153,1,0,0,0,0,1,77.63247574516603
undergrad,mechanical,15,24,1,0,0,0,1,0,32.410141612789594
undergrad,civil,273,311,1,0,0,1,0,0,46.78529855313597
undergrad,electrical,186,318,1,0,0,0,0,1,38.98645728371048
undergrad,mechanical,234,24,1,0,0,0,1,0,82.50240664561201
undergrad,civil,114,224,1,0,0,1,0,0,61.39882806014083
undergrad,electrical,253,179,1,0,0,0,0,1,73.90011345729422
undergrad,mechanical,222,392,1,0,0,0,1,0,41.66693634514854
undergrad,civil,81,245,1,0,0,1,0,0,23.577685627635248
undergrad,electrical,263,260,1,0,0,0,0,1,50.72077015039174
undergrad,mechanical,210,165,1,0,0,0,1,0,57.75190323384876
undergrad,civil,81,359,1,0,0,1,0,0,48.60817609873035
undergrad,electrical,18,30,1,0,0,0,0,1,47.30097971161472
undergrad,mechanical,17,292,1,0,0,0,1,0,67.25992931090565
undergrad,civil,207,367,1,0,0,1,0,0,52.08852008245487
undergrad,electrical,46,91,1,0,0,0,0,1,27.155440971890734
undergrad,mechanical,79,374,1,0,0,0,1,0,27.134481697500604
undergrad,civil,264,204,1,0,0,1,0,0,76.00978941201225
undergrad,electrical,291,376,1,0,0,0,0,1,38.36939065047156
undergrad,mechanical,9,389,1,0,0,0,1,0,55.1403709188509
undergrad,civil,269,398,1,0,0,1,0,0,28.13092181158171
undergrad,electrical,11,259,1,0,0,0,0,1,66.71795974919944
undergrad,mechanical,255,157,1,0,0,0,1,0,57.989782905255986
undergrad,civil,285,322,1,0,0,1,0,0,39.77281834652397
undergrad,electrical,75,17,1,0,0,0,0,1,67.55058177152186
undergrad,mechanical,65,85,1,0,0,0,1,0,67.96747224059844
undergrad,civil,287,228,1,0,0,1,0,0,49.775785550881565
undergrad,electrical,241,80,1,0,0,0,0,1,55.95620523964465
undergrad,mechanical,96,158,1,0,0,0,1,0,33.07999225780629
undergrad,civil,98,317,1,0,0,1,0,0,53.36949895961796
undergrad,electrical,198,316,1,0,0,0,0,1,20.247490281932443
undergrad,mechanical,174,108,1,0,0,0,1,0,56.63059675870042
undergrad,civil,69,32,1,0,0,1,0,0,40.20699032428499
undergrad,electrical,242,110,1,0,0,0,0,1,44.088195968895995
undergrad,mechanical,189,314,1,0,0,0,1,0,43.78142652302941
undergrad,civil,72,279,1,0,0,1,0,0,41.52687180990772
undergrad,electrical,154,241,1,0,0,0,0,1,34.54314288620173
undergrad,mechanical,178,397,1,0,0,0,1,0,46.807008333627635
undergrad,civil,90,236,1,0,0,1,0,0,35.73799217441455
undergrad,electrical,60,173,1,0,0,0,0,1,41.03683700084052
undergrad,mechanical,224,301,1,0,0,0,1,0,39.88247567210408
undergrad,civil,5,81,1,0,0,1,0,0,49.96582887060508
undergrad,electrical,219,358,1,0,0,0,0,1,23.63969250639905
undergrad,mechanical,201,203,1,0,0,0,1,0,45.90083323627281
undergrad,civil,31,264,1,0,0,1,0,0,31.280778258688223
undergrad,electrical,137,244,1,0,0,0,0,1,29.497710538422215
undergrad,mechanical,108,301,1,0,0,0,1,0,20.149182393919908
undergrad,civil,192,367,1,0,0,1,0,0,28.76427298234742
undergrad,electrical,82,13,1,0,0,0,0,1,78.7200172440085
undergrad,mechanical,26,252,1,0,0,0,1,0,37.71498251238975
undergrad,civil,273,164,1,0,0,1,0,0,59.315519553107016
undergrad,electrical,110,375,1,0,0,0,0,1,54.114629748620736
undergrad,mechanical,148,191,1,0,0,0,1,0,32.321376006681696
undergrad,civil,129,294,1,0,0,1,0,0,54.939882179401494
undergrad,electrical,286,161,1,0,0,0,0,1,77.42397536154974
undergrad,mechanical,183,348,1,0,0,0,1,0,51.077523142029406
undergrad,civil,224,373,1,0,0,1,0,0,48.21830568109354
undergrad,electrical,17,350,1,0,0,0,0,1,28.841912376241353
undergrad,mechanical,46,104,1,0,0,0,1,0,49.848875077817816
undergrad,civil,207,72,1,0,0,1,0,0,56.93880121598363
undergrad,electrical,24,159,1,0,0,0,0,1,34.65426497261948
undergrad,mechanical,295,391,1,0,0,0,1,0,61.216279667666896
undergrad,civil,297,1,1,0,0,1,0,0,77.0398168806486
undergrad,electrical,94,323,1,0,0,0,0,1,28.733009516538225
undergrad,mechanical,211,179,1,0,0,0,1,0,31.923153925947588
undergrad,civil,231,344,1,0,0,1,0,0,35.92439345424275
undergrad,electrical,48,222,1,0,0,0,0,1,41.18791296632168
undergrad,mechanical,281,167,1,0,0,0,1,0,42.35327146744713
undergrad,civil,11,36,1,0,0,1,0,0,90.96691164913483
undergrad,electrical,223,40,1,0,0,0,0,1,56.994322016481846
undergrad,mechanical,272,336,1,0,0,0,1,0,72.91226724745349
undergrad,civil,77,68,1,0,0,1,0,0,60.512161984213535
undergrad,electrical,293,355,1,0,0,0,0,1,31.555418003036756
undergrad,mechanical,1,167,1,0,0,0,1,0,39.706894385976554
undergrad,civil,20,258,1,0,0,1,0,0,-7.13853897516946
undergrad,electrical,156,220,1,0,0,0,0,1,63.46303323024696
undergrad,mechanical,130,304,1,0,0,0,1,0,36.378625922047796
undergrad,civil,214,2,1,0,0,1,0,0,28.160697044914684
undergrad,electrical,90,310,1,0,0,0,0,1,55.01718631197809
undergrad,mechanical,154,80,1,0,0,0,1,0,58.07086147531836
undergrad,civil,263,97,1,0,0,1,0,0,42.74366995661689
undergrad,electrical,185,270,1,0,0,0,0,1,34.671660381450806
undergrad,mechanical,12,88,1,0,0,0,1,0,50.930128626229816
undergrad,civil,163,122,1,0,0,1,0,0,40.297036636976
undergrad,electrical,101,345,1,0,0,0,0,1,9.24722731890516
undergrad,mechanical,165,276,1,0,0,0,1,0,82.94986065235787
undergrad,civil,184,222,1,0,0,1,0,0,75.95244321101278
undergrad,electrical,206,321,1,0,0,0,0,1,28.965029124176535
undergrad,mechanical,39,71,1,0,0,0,1,0,46.61182416750431
undergrad,civil,208,246,1,0,0,1,0,0,54.001719978213316
undergrad,electrical,272,221,1,0,0,0,0,1,86.71989329424409
undergrad,mechanical,285,73,1,0,0,0,1,0,77.33715816894956
undergrad,civil,26,12,1,0,0,1,0,0,61.80627345035241
undergrad,electrical,218,299,1,0,0,0,0,1,59.8671632607725
undergrad,mechanical,271,271,1,0,0,0,1,0,50.83870367417027
undergrad,civil,242,217,1,0,0,1,0,0,66.864321133656
undergrad,electrical,243,135,1,0,0,0,0,1,51.03518617799754
undergrad,mechanical,163,331,1,0,0,0,1,0,41.648695385340226
undergrad,civil,199,346,1,0,0,1,0,0,35.65207840974889
undergrad,electrical,283,126,1,0,0,0,0,1,45.501225438420455
undergrad,mechanical,98,325,1,0,0,0,1,0,49.09843144994946
undergrad,civil,142,84,1,0,0,1,0,0,64.13401059365003
undergrad,electrical,186,121,1,0,0,0,0,1,60.07452467173346
undergrad,mechanical,228,67,1,0,0,0,1,0,65.22145235696175
undergrad,civil,156,132,1,0,0,1,0,0,58.49294288951417
undergrad,electrical,148,366,1,0,0,0,0,1,30.63149423154673
undergrad,mechanical,248,248,1,0,0,0,1,0,65.42745612634364
undergrad,civil,36,273,1,0,0,1,0,0,30.05071894941092
undergrad,electrical,161,40,1,0,0,0,0,1,29.68523188069578
undergrad,mechanical,213,205,1,0,0,0,1,0,26.749570189101398
undergrad,civil,22,313,1,0,0,1,0,0,46.611828207571136
undergrad,electrical,207,159,1,0,0,0,0,1,45.01334419509059
undergrad,mechanical,277,226,1,0,0,0,1,0,32.40026419151073
undergrad,civil,65,367,1,0,0,1,0,0,48.99118521889365
undergrad,electrical,104,57,1,0,0,0,0,1,51.42359393353205
undergrad,mechanical,2,394,1,0,0,0,1,0,34.61159846466479
undergrad,civil,203,127,1,0,0,1,0,0,24.78679807972629
undergrad,electrical,112,386,1,0,0,0,0,1,39.758581972530564
undergrad,mechanical,266,384,1,0,0,0,1,0,55.110980198998334
undergrad,civil,289,145,1,0,0,1,0,0,58.904491201605936
undergrad,electrical,239,390,1,0,0,0,0,1,10.142535189030845
undergrad,mechanical,106,354,1,0,0,0,1,0,65.26347323576454
undergrad,civil,104,373,1,0,0,1,0,0,34.48741280586303
undergrad,electrical,147,374,1,0,0,0,0,1,23.625126641622867
undergrad,mechanical,203,236,1,0,0,0,1,0,69.9139007275243
undergrad,civil,4,294,1,0,0,1,0,0,45.91518371246213
undergrad,electrical,245,225,1,0,0,0,0,1,45.672639065406585
undergrad,mechanical,273,226,1,0,0,0,1,0,41.044907352694125
undergrad,civil,55,85,1,0,0,1,0,0,46.552942527523484
undergrad,electrical,139,29,1,0,0,0,0,1,41.11464037251858
undergrad,mechanical,85,213,1,0,0,0,1,0,63.25873885653975
